Filter by Algorithm: Score-Then-Borda+_Chanas
Score-Then-Borda+_Chanas, 6.5188, 0.00000, mallows_poisson_n10_N5000_th0.001_k1
Score-Then-Borda+_Chanas, 15.8694, 156.25000, mallows_poisson_n10_N5000_th0.001_k5
Score-Then-Borda+_Chanas, 20.1822, 218.75000, mallows_poisson_n10_N5000_th0.001_k9
Score-Then-Borda+_Chanas, 6.4852, 15.62500, mallows_poisson_n10_N5000_th0.01_k1
Score-Then-Borda+_Chanas, 15.751, 140.62500, mallows_poisson_n10_N5000_th0.01_k5
Score-Then-Borda+_Chanas, 20.1082, 218.75000, mallows_poisson_n10_N5000_th0.01_k9
Score-Then-Borda+_Chanas, 5.6876, 15.62500, mallows_poisson_n10_N5000_th0.1_k1
Score-Then-Borda+_Chanas, 13.6402, 187.50000, mallows_poisson_n10_N5000_th0.1_k5
Score-Then-Borda+_Chanas, 17.5296, 218.75000, mallows_poisson_n10_N5000_th0.1_k9
Score-Then-Borda+_Chanas, 6.058, 0.00000, mallows_poisson_n10_N500_th0.001_k1
Score-Then-Borda+_Chanas, 15.394, 0.00000, mallows_poisson_n10_N500_th0.001_k5
Score-Then-Borda+_Chanas, 19.44, 15.62500, mallows_poisson_n10_N500_th0.001_k9
Score-Then-Borda+_Chanas, 5.942, 0.00000, mallows_poisson_n10_N500_th0.01_k1
Score-Then-Borda+_Chanas, 15.24, 15.62500, mallows_poisson_n10_N500_th0.01_k5
Score-Then-Borda+_Chanas, 19.308, 31.25000, mallows_poisson_n10_N500_th0.01_k9
Score-Then-Borda+_Chanas, 5.442, 15.62500, mallows_poisson_n10_N500_th0.1_k1
Score-Then-Borda+_Chanas, 14.158, 15.62500, mallows_poisson_n10_N500_th0.1_k5
Score-Then-Borda+_Chanas, 17.7, 31.25000, mallows_poisson_n10_N500_th0.1_k9
Score-Then-Borda+_Chanas, 6.0, 0.00000, mallows_poisson_n10_N50_th0.001_k1
Score-Then-Borda+_Chanas, 12.96, 0.00000, mallows_poisson_n10_N50_th0.001_k5
Score-Then-Borda+_Chanas, 14.7, 0.00000, mallows_poisson_n10_N50_th0.001_k9
Score-Then-Borda+_Chanas, 5.72, 15.62500, mallows_poisson_n10_N50_th0.01_k1
Score-Then-Borda+_Chanas, 13.14, 15.62500, mallows_poisson_n10_N50_th0.01_k5
Score-Then-Borda+_Chanas, 15.04, 0.00000, mallows_poisson_n10_N50_th0.01_k9
Score-Then-Borda+_Chanas, 4.92, 0.00000, mallows_poisson_n10_N50_th0.1_k1
Score-Then-Borda+_Chanas, 12.14, 0.00000, mallows_poisson_n10_N50_th0.1_k5
Score-Then-Borda+_Chanas, 13.8, 0.00000, mallows_poisson_n10_N50_th0.1_k9
Score-Then-Borda+_Chanas, 156.3146, 1218.75000, mallows_poisson_n30_N5000_th0.001_k15
Score-Then-Borda+_Chanas, 202.831, 1656.25000, mallows_poisson_n30_N5000_th0.001_k27
