Filter by Algorithm: Relaxed-Linear-Program_Chanas and by n = 10
Relaxed-Linear-Program_Chanas, 6.5034, 125.00000
Relaxed-Linear-Program_Chanas, 15.8272, 328.12500
Relaxed-Linear-Program_Chanas, 20.157, 421.87500
Relaxed-Linear-Program_Chanas, 6.4386, 140.62500
Relaxed-Linear-Program_Chanas, 15.7106, 312.50000
Relaxed-Linear-Program_Chanas, 19.9924, 406.25000
Relaxed-Linear-Program_Chanas, 5.4634, 140.62500
Relaxed-Linear-Program_Chanas, 13.6336, 359.37500
Relaxed-Linear-Program_Chanas, 17.5296, 406.25000
Relaxed-Linear-Program_Chanas, 6.016, 109.37500
Relaxed-Linear-Program_Chanas, 15.116, 109.37500
Relaxed-Linear-Program_Chanas, 19.254, 140.62500
Relaxed-Linear-Program_Chanas, 5.886, 125.00000
Relaxed-Linear-Program_Chanas, 15.142, 140.62500
Relaxed-Linear-Program_Chanas, 19.246, 140.62500
Relaxed-Linear-Program_Chanas, 5.28, 109.37500
Relaxed-Linear-Program_Chanas, 13.874, 125.00000
Relaxed-Linear-Program_Chanas, 17.698, 140.62500
Relaxed-Linear-Program_Chanas, 5.88, 109.37500
Relaxed-Linear-Program_Chanas, 11.96, 109.37500
Relaxed-Linear-Program_Chanas, 14.48, 125.00000
Relaxed-Linear-Program_Chanas, 5.64, 109.37500
Relaxed-Linear-Program_Chanas, 12.24, 109.37500
Relaxed-Linear-Program_Chanas, 14.78, 109.37500
Relaxed-Linear-Program_Chanas, 4.8, 109.37500
Relaxed-Linear-Program_Chanas, 11.44, 109.37500
Relaxed-Linear-Program_Chanas, 13.8, 109.37500
