Filter by Algorithm: Relaxed-Linear-Program_Chanas and by k = 0.9
Relaxed-Linear-Program_Chanas, 20.157, 421.87500
Relaxed-Linear-Program_Chanas, 19.9924, 406.25000
Relaxed-Linear-Program_Chanas, 17.5296, 406.25000
Relaxed-Linear-Program_Chanas, 19.254, 140.62500
Relaxed-Linear-Program_Chanas, 19.246, 140.62500
Relaxed-Linear-Program_Chanas, 17.698, 140.62500
Relaxed-Linear-Program_Chanas, 14.48, 125.00000
Relaxed-Linear-Program_Chanas, 14.78, 109.37500
Relaxed-Linear-Program_Chanas, 13.8, 109.37500
Relaxed-Linear-Program_Chanas, 202.0476, 6406.25000
Relaxed-Linear-Program_Chanas, 197.7682, 6718.75000
Relaxed-Linear-Program_Chanas, 136.5282, 6156.25000
Relaxed-Linear-Program_Chanas, 187.086, 3734.37500
Relaxed-Linear-Program_Chanas, 183.034, 3718.75000
Relaxed-Linear-Program_Chanas, 134.666, 3781.25000
Relaxed-Linear-Program_Chanas, 142.14, 3421.87500
Relaxed-Linear-Program_Chanas, 153.54, 3468.75000
Relaxed-Linear-Program_Chanas, 117.28, 3468.75000
Relaxed-Linear-Program_Chanas, 570.832, 27390.62500
Relaxed-Linear-Program_Chanas, 546.8744, 26984.37500
Relaxed-Linear-Program_Chanas, 301.5636, 26796.87500
Relaxed-Linear-Program_Chanas, 515.1, 19125.00000
Relaxed-Linear-Program_Chanas, 511.852, 18953.12500
Relaxed-Linear-Program_Chanas, 303.682, 19125.00000
Relaxed-Linear-Program_Chanas, 404.06, 18218.75000
Relaxed-Linear-Program_Chanas, 407.54, 18031.25000
Relaxed-Linear-Program_Chanas, 269.34, 18234.37500
